256 256
9 28 10
9 29 6
9 30 1
9 31 1
9 32 2
9 33 6
9 34 8
9 35 4
9 36 5
9 37 10
9 38 1
9 39 4
9 40 7
9 41 4
9 42 8
9 43 9
9 44 1
9 45 4
9 46 1
9 47 3
9 48 9
9 49 5
9 50 10
9 51 4
9 52 3
9 53 8
9 54 4
9 55 1
9 56 4
9 57 3
9 58 2
9 59 4
9 60 10
9 61 9
9 62 2
9 63 4
9 64 6
9 65 1
9 66 9
9 67 4
9 68 3
9 69 1
9 70 4
9 71 4
9 72 5
9 73 3
9 74 3
9 75 1
9 76 8
9 77 10
9 78 9
9 79 10
9 80 3
9 81 8
9 82 1
9 83 2
9 84 9
9 85 3
9 86 3
9 87 9
9 88 1
9 89 5
9 90 4
9 91 4
9 92 5
9 93 9
9 94 1
9 95 4
9 96 4
9 97 10
9 98 2
9 99 3
9 100 9
9 101 5
9 102 3
9 103 5
9 104 6
9 105 6
9 106 1
9 107 1
9 108 9
9 109 10
9 110 1
9 111 3
9 112 9
9 113 1
9 114 6
9 115 8
9 116 7
9 117 3
9 118 2
9 119 7
9 120 5
9 121 2
9 122 1
9 123 5
9 124 1
9 125 1
9 126 6
9 127 1
9 128 4
9 129 6
9 130 6
9 131 2
9 132 1
9 133 7
9 134 5
9 135 3
9 136 5
9 137 3
9 138 7
9 139 5
9 140 9
9 141 1
9 142 2
9 143 9
9 144 9
9 145 9
9 146 10
9 147 9
9 148 3
9 149 2
9 150 4
9 151 7
9 152 5
9 153 4
9 154 4
9 155 3
9 156 6
9 157 10
9 158 3
9 159 5
9 160 1
9 161 9
9 162 4
9 163 4
9 164 8
9 165 6
9 166 4
9 167 2
9 168 10
9 169 7
9 170 2
9 171 7
9 172 6
9 173 1
9 174 4
9 175 4
9 176 5
9 177 3
9 178 7
9 179 5
9 180 5
9 181 2
9 182 2
9 183 6
9 184 1
9 185 1
9 186 2
9 187 3
9 188 8
9 189 4
9 190 5
9 191 4
9 192 5
9 193 8
9 194 9
9 195 7
9 196 3
9 197 2
9 198 10
9 199 7
9 200 8
9 201 2
9 202 9
9 203 4
9 204 7
9 205 1
9 206 4
9 207 10
9 208 7
9 209 7
9 210 2
9 211 7
9 212 7
9 213 10
9 214 9
9 215 4
9 216 4
9 217 9
9 218 3
9 219 8
9 220 6
9 221 8
9 222 4
9 223 3
9 224 5
9 225 1
9 226 2
9 227 5
9 228 5
9 229 9
9 230 10
9 231 9
9 232 2
9 233 6
9 234 7
9 235 1
9 236 6
9 237 5
9 238 5
9 239 6
9 240 1
9 241 4
9 242 6
9 243 5
9 244 3
9 245 6
9 246 10
9 247 1
9 248 2
9 249 1
9 250 2
9 251 1
9 252 6
9 253 4
9 254 3
9 255 7
10 0 5
10 1 3
10 2 1
10 3 10
10 4 4
10 5 9
10 6 9
10 7 6
10 8 4
10 9 4
10 10 2
10 11 1
10 12 9
10 13 3
10 14 6
10 15 4
10 16 8
10 17 3
10 18 9
10 19 8
10 20 4
10 21 1
10 22 3
10 23 7
10 24 6
10 25 8
10 26 3
10 27 9
10 28 4
10 29 1
10 30 3
10 31 2
10 32 9
10 33 6
10 34 10
10 35 2
10 36 9
10 37 5
10 38 3
10 39 2
10 40 6
10 41 10
10 42 7
10 43 3
10 44 3
10 45 2
10 46 7
10 47 9
10 48 9
10 49 9
10 50 2
10 51 1
10 52 5
10 53 9
10 54 7
10 55 3
10 56 6
10 57 1
10 58 5
10 59 4
10 60 6
10 61 9
10 62 6
10 63 2
10 64 7
10 65 1
10 66 4
10 67 4
10 68 5
10 69 1
10 70 3
10 71 7
10 72 4
10 73 8
10 74 7
10 75 4
10 76 10
10 77 6
10 78 4
10 79 4
10 80 10
10 81 2
10 82 1
10 83 10
10 84 9
10 85 3
10 86 1
10 87 5
10 88 3
10 89 2
10 90 1
10 91 7
10 92 7
10 93 10
10 94 8
10 95 5
10 96 9
10 97 4
10 98 8
10 99 2
10 100 7
10 101 6
10 102 9
10 103 7
10 104 4
10 105 7
10 106 10
10 107 5
10 108 2
10 109 8
10 110 3
10 111 9
10 112 6
10 113 6
10 114 10
10 115 5
10 116 1
10 117 10
10 118 2
10 119 10
10 120 10
10 121 9
10 122 5
10 123 1
10 124 10
10 125 3
10 126 10
10 127 7
10 128 1
10 129 9
10 130 7
10 131 8
10 132 7
10 133 1
10 134 3
10 135 3
10 136 6
10 137 7
10 138 2
10 139 2
10 140 3
10 141 3
10 142 3
10 143 1
10 144 3
10 145 4
10 146 9
10 147 8
10 148 4
10 149 1
10 150 3
10 151 10
10 152 9
10 153 6
10 154 7
10 155 6
10 156 10
10 157 5
10 158 7
10 159 7
10 160 5
10 161 9
10 162 9
10 163 5
10 164 5
10 165 3
10 166 7
10 167 8
10 168 1
10 169 1
10 170 9
10 171 8
10 172 1
10 173 7
10 174 3
10 175 6
10 176 5
10 177 3
10 178 4
10 179 9
10 180 2
10 181 1
10 182 8
10 183 2
10 184 7
10 185 9
10 186 9
10 187 3
10 188 9
10 189 1
10 190 1
10 191 5
10 192 6
10 193 3
10 194 8
10 195 9
10 196 4
10 197 6
10 198 8
10 199 3
10 200 7
10 201 1
10 202 10
10 203 8
10 204 5
10 205 8
10 206 1
10 207 2
10 208 5
10 209 6
10 210 9
10 211 7
10 212 9
10 213 4
10 214 5
10 215 9
10 216 9
10 217 2
10 218 6
10 219 8
10 220 2
10 221 10
10 222 7
10 223 9
10 224 3
10 225 10
10 226 3
10 227 9
10 228 3
10 229 7
10 230 2
10 231 3
10 232 1
10 233 7
10 234 8
10 235 1
10 236 1
10 237 1
10 238 7
10 239 6
10 240 10
10 241 4
10 242 2
10 243 1
10 244 1
10 245 8
10 246 5
10 247 1
10 248 9
10 249 1
10 250 2
10 251 10
10 252 7
10 253 10
10 254 9
10 255 2
11 0 7
11 1 9
11 2 3
11 3 9
11 4 4
11 5 1
11 6 4
11 7 2
11 8 3
11 9 10
11 10 2
11 11 1
11 12 5
11 13 9
11 14 4
11 15 1
11 16 3
11 17 9
11 18 1
11 19 8
11 20 6
11 21 6
11 22 5
11 23 1
11 24 4
11 25 8
11 26 9
11 27 6
11 28 8
11 29 8
11 30 10
11 31 9
11 32 10
11 33 10
11 34 8
11 35 6
11 36 10
11 37 1
11 38 1
11 39 2
11 40 5
11 41 7
11 42 1
11 43 1
11 44 8
11 45 2
11 46 10
11 47 5
11 48 8
11 49 1
11 50 1
11 51 7
11 52 2
11 53 8
11 54 8
11 55 10
11 56 5
11 57 9
11 58 10
11 59 9
11 60 4
11 61 2
11 62 1
11 63 8
11 64 5
11 65 10
11 66 3
11 67 5
11 68 3
11 69 3
11 70 9
11 71 2
11 72 10
11 73 2
11 74 6
11 75 4
11 76 6
11 77 5
11 78 9
11 79 8
11 80 6
11 81 1
11 82 5
11 83 10
11 84 4
11 85 4
11 86 2
11 87 5
11 88 8
11 89 1
11 90 7
11 91 2
11 92 3
11 93 5
11 94 2
11 95 2
11 96 1
11 97 10
11 98 4
11 99 6
11 100 10
11 101 10
11 102 4
11 103 1
11 104 1
11 105 9
11 106 2
11 107 1
11 108 5
11 109 3
11 110 10
11 111 9
11 112 6
11 113 7
11 114 4
11 115 3
11 116 5
11 117 7
11 118 10
11 119 9
11 120 6
11 121 7
11 122 4
11 123 3
11 124 7
11 125 7
11 126 1
11 127 3
11 128 8
11 129 4
11 130 1
11 131 5
11 132 9
11 133 10
11 134 6
11 135 5
11 136 4
11 137 4
11 138 2
11 139 6
11 140 3
11 141 1
11 142 3
11 143 3
11 144 10
11 145 1
11 146 3
11 147 4
11 148 3
11 149 6
11 150 5
11 151 1
11 152 1
11 153 1
11 154 9
11 155 3
11 156 3
11 157 4
11 158 7
11 159 9
11 160 3
11 161 10
11 162 9
11 163 9
11 164 5
11 165 3
11 166 8
11 167 1
11 168 6
11 169 3
11 170 7
11 171 3
11 172 8
11 173 10
11 174 10
11 175 5
11 176 3
11 177 1
11 178 9
11 179 6
11 180 3
11 181 3
11 182 8
11 183 5
11 184 6
11 185 3
11 186 5
11 187 3
11 188 10
11 189 3
11 190 2
11 191 8
11 192 5
11 193 3
11 194 3
11 195 10
11 196 2
11 197 3
11 198 9
11 199 4
11 200 5
11 201 3
11 202 7
11 203 4
11 204 5
11 205 3
11 206 1
11 207 3
11 208 6
11 209 6
11 210 8
11 211 4
11 212 4
11 213 4
11 214 6
11 215 10
11 216 3
11 217 4
11 218 1
11 219 5
11 220 1
11 221 1
11 222 7
11 223 1
11 224 9
11 225 7
11 226 8
11 227 5
11 228 3
11 229 10
11 230 5
11 231 7
11 232 4
11 233 9
11 234 10
11 235 5
11 236 4
11 237 8
11 238 3
11 239 5
11 240 7
11 241 7
11 242 7
11 243 9
11 244 9
11 245 3
11 246 3
11 247 8
11 248 10
11 249 6
11 250 1
11 251 8
11 252 5
11 253 8
11 254 5
11 255 10
12 0 5
12 1 1
12 2 3
12 3 3
12 4 4
12 5 8
12 6 1
12 7 10
12 8 6
12 9 3
12 10 6
12 11 6
12 12 10
12 13 9
12 14 10
12 15 10
12 16 4
12 17 9
12 18 5
12 19 2
12 20 6
12 21 1
12 22 9
12 23 9
12 24 4
12 25 8
12 26 2
12 27 5
12 28 1
12 29 7
12 30 10
12 31 5
12 32 1
12 33 9
12 34 3
12 35 6
12 36 8
12 37 8
12 38 1
12 39 1
12 40 9
12 41 3
12 42 3
12 43 10
12 44 9
12 45 6
12 46 8
12 47 3
12 48 7
12 49 2
12 50 1
12 51 5
12 52 6
12 53 7
12 54 6
12 55 5
12 56 10
12 57 6
12 58 3
12 59 1
12 60 4
12 61 9
12 62 10
12 63 2
12 64 2
12 65 10
12 66 1
12 67 1
12 68 3
12 69 5
12 70 5
12 71 3
12 72 6
12 73 9
12 74 4
12 75 9
12 76 8
12 77 10
12 78 8
12 79 3
12 80 6
12 81 7
12 82 10
12 83 3
12 84 10
12 85 8
12 86 4
12 87 8
12 88 6
12 89 2
12 90 4
12 91 5
12 92 7
12 93 3
12 94 5
12 95 6
12 96 10
12 97 10
12 98 2
12 99 8
12 100 8
12 101 3
12 102 2
12 103 6
12 104 9
12 105 6
12 106 3
12 107 6
12 108 10
12 109 5
12 110 7
12 111 8
12 112 2
12 113 3
12 114 5
12 115 2
12 116 4
12 117 10
12 118 5
12 119 7
12 120 9
12 121 8
12 122 3
12 123 5
12 124 8
12 125 5
12 126 1
12 127 7
12 128 10
12 129 10
12 130 3
12 131 7
12 132 6
12 133 10
12 134 9
12 135 9
12 136 3
12 137 10
12 138 8
12 139 5
12 140 7
12 141 8
12 142 4
12 143 6
12 144 4
12 145 7
12 146 6
12 147 7
12 148 8
12 149 2
12 150 5
12 151 4
12 152 2
12 153 3
12 154 5
12 155 10
12 156 8
12 157 3
12 158 2
12 159 2
12 160 2
12 161 10
12 162 7
12 163 9
12 164 5
12 165 10
12 166 4
12 167 2
12 168 10
12 169 4
12 170 8
12 171 2
12 172 2
12 173 6
12 174 7
12 175 8
12 176 10
12 177 8
12 178 5
12 179 2
12 180 5
12 181 10
12 182 4
12 183 10
12 184 10
12 185 5
12 186 5
12 187 7
12 188 1
12 189 1
12 190 10
12 191 10
12 192 5
12 193 4
12 194 5
12 195 9
12 196 3
12 197 9
12 198 4
12 199 7
12 200 8
12 201 8
12 202 8
12 203 2
12 204 3
12 205 2
12 206 9
12 207 9
12 208 4
12 209 3
12 210 10
12 211 5
12 212 9
12 213 10
12 214 4
12 215 6
12 216 1
12 217 4
12 218 5
12 219 2
12 220 3
12 221 10
12 222 3
12 223 6
12 224 10
12 225 10
12 226 6
12 227 3
12 228 3
12 229 4
12 230 10
12 231 4
12 232 5
12 233 5
12 234 4
12 235 3
12 236 1
12 237 1
12 238 3
12 239 1
12 240 6
12 241 5
12 242 8
12 243 9
12 244 9
12 245 6
12 246 7
12 247 10
12 248 2
12 249 2
12 250 10
12 251 3
12 252 6
12 253 1
12 254 6
12 255 10
13 0 5
13 1 8
13 2 4
13 3 3
13 4 6
13 5 7
13 6 4
13 7 9
13 8 7
13 9 4
13 10 3
13 11 3
13 12 1
13 13 7
13 14 8
13 15 5
13 16 5
13 17 6
13 18 10
13 19 4
13 20 6
13 21 7
13 22 1
13 23 1
13 24 6
13 25 8
13 26 9
13 27 1
13 28 5
13 29 2
13 30 2
13 31 3
13 32 2
13 33 6
13 34 9
13 35 7
13 36 6
13 37 1
13 38 8
13 39 5
13 40 8
13 41 1
13 42 5
13 43 6
13 44 3
13 45 7
13 46 10
13 47 9
13 48 3
13 49 4
13 50 4
13 51 10
13 52 8
13 53 2
13 54 9
13 55 4
13 56 4
13 57 10
13 58 10
13 59 9
13 60 5
13 61 7
13 62 9
13 63 7
13 64 7
13 65 3
13 66 2
13 67 7
13 68 3
13 69 1
13 70 3
13 71 4
13 72 8
13 73 1
13 74 6
13 75 9
13 76 8
13 77 6
13 78 7
13 79 9
13 80 2
13 81 9
13 82 9
13 83 6
13 84 6
13 85 1
13 86 1
13 87 6
13 88 9
13 89 6
13 90 7
13 91 1
13 92 3
13 93 4
13 94 3
13 95 8
13 96 2
13 97 8
13 98 10
13 99 4
13 100 7
13 101 10
13 102 9
13 103 3
13 104 5
13 105 3
13 106 10
13 107 5
13 108 7
13 109 5
13 110 3
13 111 6
13 112 6
13 113 2
13 114 5
13 115 9
13 116 10
13 117 7
13 118 3
13 119 4
13 120 8
13 121 6
13 122 5
13 123 2
13 124 9
13 125 6
13 126 5
13 127 7
13 128 8
13 129 1
13 130 10
13 131 8
13 132 7
13 133 4
13 134 8
13 135 10
13 136 9
13 137 9
13 138 10
13 139 1
13 140 2
13 141 9
13 142 8
13 143 5
13 144 4
13 145 3
13 146 9
13 147 3
13 148 5
13 149 2
13 150 10
13 151 10
13 152 5
13 153 8
13 154 4
13 155 4
13 156 4
13 157 8
13 158 2
13 159 8
13 160 6
13 161 3
13 162 9
13 163 1
13 164 5
13 165 7
13 166 1
13 167 5
13 168 1
13 169 7
13 170 4
13 171 3
13 172 9
13 173 10
13 174 2
13 175 10
13 176 8
13 177 7
13 178 6
13 179 9
13 180 3
13 181 5
13 182 4
13 183 5
13 184 8
13 185 9
13 186 2
13 187 10
13 188 3
13 189 10
13 190 6
13 191 10
13 192 6
13 193 4
13 194 6
13 195 6
13 196 6
13 197 2
13 198 2
13 199 2
13 200 8
13 201 1
13 202 7
13 203 5
13 204 6
13 205 2
13 206 6
13 207 8
13 208 5
13 209 6
13 210 9
13 211 5
13 212 7
13 213 5
13 214 7
13 215 3
13 216 8
13 217 9
13 218 3
13 219 7
13 220 2
13 221 8
13 222 6
13 223 5
13 224 2
13 225 7
13 226 6
13 227 6
13 228 4
13 229 1
13 230 5
13 231 9
13 232 5
13 233 9
13 234 10
13 235 1
13 236 7
13 237 7
13 238 10
13 239 3
13 240 6
13 241 6
13 242 1
13 243 1
13 244 4
13 245 5
13 246 1
13 247 8
13 248 7
13 249 5
13 250 2
13 251 1
13 252 5
13 253 7
13 254 6
13 255 2
14 0 5
14 1 1
14 2 8
14 3 3
14 4 6
14 5 5
14 6 1
14 7 10
14 8 6
14 9 7
14 10 10
14 11 10
14 12 8
14 13 9
14 14 6
14 15 4
14 16 1
14 17 9
14 18 4
14 19 4
14 20 4
14 21 10
14 22 3
14 23 10
14 24 1
14 25 7
14 26 5
14 27 6
14 28 1
14 29 1
14 30 10
14 31 4
14 32 1
14 33 4
14 34 7
14 35 2
14 36 2
14 37 2
14 38 10
14 39 4
14 40 5
14 41 2
14 42 6
14 43 9
14 44 2
14 45 1
14 46 8
14 47 6
14 48 1
14 49 6
14 50 10
14 51 8
14 52 6
14 53 7
14 54 8
14 55 2
14 56 1
14 57 2
14 58 5
14 59 6
14 60 9
14 61 8
14 62 8
14 63 4
14 64 2
14 65 5
14 66 9
14 67 7
14 68 8
14 69 9
14 70 1
14 71 3
14 72 10
14 73 1
14 74 1
14 75 9
14 76 8
14 77 3
14 78 3
14 79 8
14 80 2
14 81 7
14 82 10
14 83 4
14 84 6
14 85 6
14 86 1
14 87 6
14 88 7
14 89 9
14 90 4
14 91 5
14 92 5
14 93 3
14 94 3
14 95 4
14 96 2
14 97 2
14 98 10
14 99 7
14 100 4
14 101 6
14 102 8
14 103 10
14 104 10
14 105 2
14 106 5
14 107 8
14 108 9
14 109 2
14 110 6
14 111 3
14 112 7
14 113 3
14 114 9
14 115 1
14 116 10
14 117 5
14 118 6
14 119 6
14 120 6
14 121 4
14 122 10
14 123 4
14 124 2
14 125 2
14 126 9
14 127 8
14 128 10
14 129 9
14 130 5
14 131 8
14 132 10
14 133 2
14 134 4
14 135 3
14 136 7
14 137 2
14 138 3
14 139 3
14 140 3
14 141 9
14 142 4
14 143 9
14 144 6
14 145 8
14 146 10
14 147 9
14 148 7
14 149 7
14 150 3
14 151 1
14 152 1
14 153 2
14 154 7
14 155 5
14 156 9
14 157 7
14 158 10
14 159 7
14 160 1
14 161 8
14 162 1
14 163 8
14 164 5
14 165 7
14 166 2
14 167 8
14 168 6
14 169 6
14 170 1
14 171 2
14 172 10
14 173 5
14 174 6
14 175 7
14 176 1
14 177 3
14 178 5
14 179 9
14 180 2
14 181 2
14 182 2
14 183 10
14 184 1
14 185 8
14 186 8
14 187 8
14 188 3
14 189 3
14 190 6
14 191 4
14 192 4
14 193 2
14 194 9
14 195 5
14 196 1
14 197 4
14 198 7
14 199 3
14 200 1
14 201 1
14 202 1
14 203 8
14 204 5
14 205 10
14 206 9
14 207 5
14 208 6
14 209 2
14 210 3
14 211 9
14 212 6
14 213 10
14 214 5
14 215 5
14 216 9
14 217 3
14 218 6
14 219 3
14 220 5
14 221 6
14 222 7
14 223 2
14 224 5
14 225 3
14 226 3
14 227 7
14 228 8
14 229 3
14 230 7
14 231 7
14 232 3
14 233 4
14 234 10
14 235 6
14 236 6
14 237 3
14 238 1
14 239 6
14 240 9
14 241 1
14 242 9
14 243 8
14 244 4
14 245 6
14 246 6
14 247 5
14 248 7
14 249 10
14 250 9
14 251 7
14 252 4
14 253 7
14 254 4
14 255 2
15 0 1
15 1 1
15 2 3
15 3 8
15 4 2
15 5 10
15 6 2
15 7 6
15 8 2
15 9 10
15 10 8
15 11 4
15 12 1
15 13 3
15 14 1
15 15 4
15 16 8
15 17 3
15 18 1
15 19 5
15 20 9
15 21 4
15 22 1
15 23 9
15 24 1
15 25 7
15 26 2
15 27 9
15 28 8
15 29 8
15 30 3
15 31 5
15 32 6
15 33 7
15 34 7
15 35 7
15 36 9
15 37 4
15 38 5
15 39 8
15 40 9
15 41 1
15 42 9
15 43 10
15 44 10
15 45 7
15 46 3
15 47 3
15 48 6
15 49 5
15 50 5
15 51 6
15 52 1
15 53 5
15 54 6
15 55 10
15 56 7
15 57 10
15 58 8
15 59 7
15 60 7
15 61 9
15 62 10
15 63 2
15 64 5
15 65 8
15 66 3
15 67 8
15 68 4
15 69 7
15 70 9
15 71 10
15 72 7
15 73 10
15 74 4
15 75 2
15 76 5
15 77 10
15 78 5
15 79 7
15 80 7
15 81 6
15 82 7
15 83 2
15 84 9
15 85 8
15 86 5
15 87 10
15 88 4
15 89 1
15 90 9
15 91 7
15 92 10
15 93 2
15 94 10
15 95 3
15 96 3
15 97 9
15 98 2
15 99 1
15 100 1
15 101 2
15 102 1
15 103 9
15 104 8
15 105 6
15 106 5
15 107 5
15 108 9
15 109 3
15 110 5
15 111 7
15 112 6
15 113 3
15 114 3
15 115 9
15 116 10
15 117 2
15 118 3
15 119 4
15 120 3
15 121 3
15 122 9
15 123 7
15 124 1
15 125 7
15 126 8
15 127 1
15 128 9
15 129 1
15 130 8
15 131 7
15 132 4
15 133 6
15 134 5
15 135 9
15 136 3
15 137 4
15 138 5
15 139 2
15 140 3
15 141 8
15 142 9
15 143 10
15 144 9
15 145 7
15 146 9
15 147 6
15 148 2
15 149 6
15 150 8
15 151 6
15 152 8
15 153 2
15 154 5
15 155 2
15 156 6
15 157 4
15 158 4
15 159 3
15 160 10
15 161 2
15 162 4
15 163 4
15 164 1
15 165 4
15 166 6
15 167 9
15 168 9
15 169 5
15 170 9
15 171 8
15 172 8
15 173 7
15 174 6
15 175 2
15 176 2
15 177 1
15 178 2
15 179 10
15 180 6
15 181 4
15 182 2
15 183 8
15 184 6
15 185 3
15 186 7
15 187 6
15 188 10
15 189 5
15 190 7
15 191 2
15 192 3
15 193 6
15 194 9
15 195 6
15 196 5
15 197 4
15 198 6
15 199 6
15 200 7
15 201 4
15 202 5
15 203 10
15 204 5
15 205 7
15 206 5
15 207 10
15 208 9
15 209 7
15 210 6
15 211 8
15 212 2
15 213 7
15 214 2
15 215 9
15 216 3
15 217 10
15 218 1
15 219 5
15 220 4
15 221 7
15 222 3
15 223 10
15 224 4
15 225 2
15 226 8
15 227 2
15 228 5
15 229 8
15 230 5
15 231 8
15 232 4
15 233 7
15 234 9
15 235 10
15 236 7
15 237 8
15 238 10
15 239 5
15 240 6
15 241 7
15 242 2
15 243 10
15 244 3
15 245 8
15 246 1
15 247 10
15 248 1
15 249 8
15 250 4
15 251 4
15 252 10
15 253 6
15 254 4
15 255 3
16 0 6
16 1 7
16 2 4
16 3 10
16 4 1
16 5 8
16 6 8
16 7 3
16 8 10
16 9 4
16 10 1
16 11 6
16 12 8
16 13 8
16 14 9
16 15 8
16 16 1
16 17 3
16 18 1
16 19 4
16 20 1
16 21 9
16 22 4
16 23 4
16 24 6
16 25 8
16 26 8
16 27 8
16 28 4
16 29 6
16 30 8
16 31 10
16 32 9
16 33 7
16 34 6
16 35 10
16 36 8
16 37 3
16 38 10
16 39 4
16 40 5
16 41 8
16 42 9
16 43 8
16 44 9
16 45 2
16 46 4
16 47 10
16 48 10
16 49 6
16 50 3
16 51 1
16 52 8
16 53 7
16 54 4
16 55 4
16 56 8
16 57 3
16 58 7
16 59 9
16 60 3
16 61 10
16 62 9
16 63 8
16 64 9
16 65 8
16 66 8
16 67 1
16 68 8
16 69 6
16 70 9
16 71 1
16 72 4
16 73 1
16 74 9
16 75 5
16 76 1
16 77 8
16 78 8
16 79 4
16 80 6
16 81 6
16 82 6
16 83 10
16 84 7
16 85 4
16 86 5
16 87 1
16 88 1
16 89 10
16 90 6
16 91 9
16 92 8
16 93 3
16 94 1
16 95 9
16 96 1
16 97 10
16 98 5
16 99 5
16 100 6
16 101 7
16 102 10
16 103 10
16 104 5
16 105 5
16 106 4
16 107 9
16 108 10
16 109 1
16 110 5
16 111 9
16 112 3
16 113 9
16 114 3
16 115 2
16 116 7
16 117 10
16 118 5
16 119 9
16 120 4
16 121 10
16 122 4
16 123 7
16 124 1
16 125 8
16 126 7
16 127 10
16 128 7
16 129 2
16 130 1
16 131 5
16 132 5
16 133 3
16 134 6
16 135 4
16 136 10
16 137 5
16 138 6
16 139 5
16 140 3
16 141 3
16 142 6
16 143 6
16 144 7
16 145 7
16 146 1
16 147 9
16 148 4
16 149 9
16 150 3
16 151 6
16 152 1
16 153 4
16 154 2
16 155 7
16 156 4
16 157 10
16 158 1
16 159 9
16 160 4
16 161 7
16 162 3
16 163 9
16 164 3
16 165 8
16 166 6
16 167 10
16 168 2
16 169 3
16 170 6
16 171 10
16 172 5
16 173 9
16 174 2
16 175 9
16 176 5
16 177 6
16 178 8
16 179 9
16 180 7
16 181 4
16 182 3
16 183 7
16 184 9
16 185 1
16 186 10
16 187 6
16 188 7
16 189 2
16 190 2
16 191 8
16 192 8
16 193 4
16 194 2
16 195 1
16 196 4
16 197 5
16 198 9
16 199 1
16 200 2
16 201 2
16 202 10
16 203 3
16 204 8
16 205 5
16 206 2
16 207 10
16 208 7
16 209 7
16 210 8
16 211 3
16 212 5
16 213 5
16 214 3
16 215 2
16 216 7
16 217 10
16 218 2
16 219 9
16 220 4
16 221 7
16 222 4
16 223 2
16 224 2
16 225 5
16 226 1
16 227 4
16 228 2
16 229 3
16 230 9
16 231 9
16 232 3
16 233 7
16 234 9
16 235 10
16 236 2
16 237 4
16 238 3
16 239 7
16 240 5
16 241 10
16 242 5
16 243 5
16 244 10
16 245 2
16 246 7
16 247 8
16 248 3
16 249 3
16 250 8
16 251 2
16 252 9
16 253 8
16 254 3
16 255 9
17 0 9
17 1 6
17 2 5
17 3 8
17 4 3
17 5 10
17 6 4
17 7 6
17 8 10
17 9 9
17 10 6
17 11 10
17 12 7
17 13 1
17 14 4
17 15 10
17 16 2
17 17 9
17 18 1
17 19 7
17 20 10
17 21 2
17 22 5
17 23 6
17 24 10
17 25 4
17 26 10
17 27 2
17 28 6
17 29 7
17 30 5
17 31 1
17 32 6
17 33 9
17 34 9
17 35 9
17 36 8
17 37 4
17 38 6
17 39 2
17 40 1
17 41 8
17 42 6
17 43 8
17 44 7
17 45 2
17 46 1
17 47 3
17 48 9
17 49 5
17 50 2
17 51 1
17 52 8
17 53 3
17 54 6
17 55 9
17 56 7
17 57 2
17 58 6
17 59 9
17 60 9
17 61 10
17 62 9
17 63 6
17 64 4
17 65 8
17 66 4
17 67 7
17 68 6
17 69 1
17 70 1
17 71 9
17 72 4
17 73 1
17 74 6
17 75 4
17 76 6
17 77 3
17 78 5
17 79 3
17 80 2
17 81 9
17 82 9
17 83 5
17 84 8
17 85 8
17 86 9
17 87 3
17 88 5
17 89 2
17 90 4
17 91 2
17 92 5
17 93 9
17 94 8
17 95 9
17 96 1
17 97 5
17 98 6
17 99 10
17 100 5
17 101 3
17 102 4
17 103 3
17 104 8
17 105 8
17 106 8
17 107 2
17 108 3
17 109 4
17 110 2
17 111 6
17 112 9
17 113 9
17 114 2
17 115 7
17 116 5
17 117 2
17 118 4
17 119 10
17 120 4
17 121 2
17 122 3
17 123 7
17 124 7
17 125 7
17 126 4
17 127 6
17 128 6
17 129 9
17 130 10
17 131 4
17 132 9
17 133 9
17 134 1
17 135 5
17 136 7
17 137 2
17 138 2
17 139 10
17 140 1
17 141 5
17 142 5
17 143 9
17 144 3
17 145 5
17 146 1
17 147 1
17 148 5
17 149 1
17 150 2
17 151 9
17 152 9
17 153 10
17 154 9
17 155 3
17 156 4
17 157 4
17 158 8
17 159 1
17 160 3
17 161 7
17 162 8
17 163 6
17 164 7
17 165 9
17 166 6
17 167 5
17 168 1
17 169 3
17 170 10
17 171 10
17 172 5
17 173 4
17 174 3
17 175 5
17 176 2
17 177 9
17 178 8
17 179 2
17 180 5
17 181 7
17 182 3
17 183 8
17 184 10
17 185 8
17 186 2
17 187 6
17 188 8
17 189 1
17 190 10
17 191 4
17 192 5
17 193 3
17 194 2
17 195 1
17 196 8
17 197 8
17 198 10
17 199 3
17 200 7
17 201 9
17 202 3
17 203 7
17 204 1
17 205 5
17 206 7
17 207 1
17 208 7
17 209 9
17 210 2
17 211 1
17 212 7
17 213 5
17 214 4
17 215 7
17 216 5
17 217 9
17 218 9
17 219 3
17 220 5
17 221 10
17 222 2
17 223 6
17 224 9
17 225 9
17 226 9
17 227 2
17 228 7
17 229 10
17 230 8
17 231 1
17 232 10
17 233 8
17 234 10
17 235 7
17 236 5
17 237 6
17 238 4
17 239 5
17 240 3
17 241 7
17 242 7
17 243 9
17 244 4
17 245 3
17 246 10
17 247 8
17 248 1
17 249 1
17 250 8
17 251 7
17 252 2
17 253 8
17 254 7
17 255 1
18 0 6
18 1 7
18 2 2
18 3 8
18 4 10
18 5 5
18 6 1
18 7 2
18 8 6
18 9 8
18 10 5
18 11 8
18 12 5
18 13 10
18 14 7
18 15 2
18 16 5
18 17 4
18 18 5
18 19 9
18 20 5
18 21 2
18 22 2
18 23 7
18 24 9
18 25 3
18 26 5
18 27 1
18 28 5
18 29 4
18 30 1
18 31 10
18 32 7
18 33 8
18 34 7
18 35 3
18 36 1
18 37 5
18 38 6
18 39 1
18 40 8
18 41 2
18 42 6
18 43 3
18 44 2
18 45 3
18 46 5
18 47 4
18 48 7
18 49 2
18 50 8
18 51 6
18 52 9
18 53 4
18 54 4
18 55 3
